claim_id,state,district,village,latitude,longitude,claim_geometry_id,claim_type,rights_subtype,submission_date,current_stage,last_updated_date,status,gram_sabha_date,sdlc_date,dlc_date,decision_date,pending_reason,gram_sabha_recommendation,sdlc_recommendation,remand_count,last_remand_reason,evidence_types,rejection_reason,appeal_status,appeal_date,claimed_area_ha,forest_record_area_ha,revenue_record_area_ha,forest_overlap_pct,protected_area_type,protected_area_overlap_pct,cfr_map_available,gram_sabha_resolution_date,assigned_unit_id,verification_visit_count,applicant_hash,estimated_eligible_households,forest_dependent_households,village_forest_area_ha,title_copy_delivered_date,linked_schemes
FRA-0036892,Rajasthan,Jalore,FRA-RJ-018-Village-13,24.809966,75.717835,GEO-0036892,Individual,IFR,2023-11-17,Title Issued,2024-05-13,Approved,2024-01-11,2024-03-15,2024-04-15,2024-05-12,,Recommended,Recommended,0,,Community testimony,,Not Applicable,,1.9,1.86,2.04,99.5,,,,,FRA-RJ-018,3,F3CFD9D24DAE,600,491,318.6,,MGNREGA; PDS convergence
FRA-0036893,Rajasthan,Jalore,FRA-RJ-018-Village-02,24.637484,75.474753,GEO-0036893,Individual,IFR,2026-03-14,Title Issued,2026-09-04,Approved,2026-03-28,2026-07-01,2026-08-17,2026-08-31,,Recommended,Not Recommended,0,,Physical boundary markers; Community testimony,,Not Applicable,,3.19,3.17,3.42,93.1,,,,,FRA-RJ-018,3,6EA5AC6DE2B3,569,403,880.9,2026-09-04,NRLM; Tribal Livelihood Support
FRA-0036894,Rajasthan,Jalore,FRA-RJ-018-Village-16,24.655899,75.7341,GEO-0036894,Individual,IFR,2026-05-23,Title Issued,2026-08-28,Approved,2026-06-04,2026-06-20,2026-08-24,2026-08-24,,Recommended,Recommended,0,,Government map; Gram Sabha testimony,,Not Applicable,,2.02,2.25,2.13,38.8,,,,,FRA-RJ-018,2,AA4E6799FA16,136,47,389.7,2026-09-04,NRLM; Tribal Livelihood Support
FRA-0036895,Rajasthan,Jalore,FRA-RJ-018-Village-07,24.532956,75.727607,GEO-0036895,Individual,IFR,2021-01-02,Title Issued,2021-08-28,Approved,2021-02-14,2021-06-03,2021-07-29,2021-08-06,,Not Recommended,Recommended,0,,Government map; Gram Sabha testimony,,Not Applicable,,1.21,1.16,1.16,93.2,,,,,FRA-RJ-018,2,CCAD7D712DEA,868,322,484.7,2021-11-11,Tribal Livelihood Support
FRA-0036896,Rajasthan,Jalore,FRA-RJ-018-Village-07,24.549134,75.734003,GEO-0036896,Individual,IFR,2024-01-19,Title Issued,2024-11-06,Approved,2024-03-20,2024-05-22,2024-09-15,2024-10-06,,Recommended,Recommended,0,,Government map; Community testimony; Revenue record; Satellite imagery,,Not Applicable,,2.87,2.54,2.92,92.3,,,,,FRA-RJ-018,1,0E63C5CF7723,868,322,484.7,2024-11-01,PMAY-G
FRA-0036897,Rajasthan,Jalore,FRA-RJ-018-Village-02,24.64889,75.480061,GEO-0036897,Individual,IFR,2022-10-07,DLC Decision,2023-04-19,Rejected,2022-11-30,2023-02-23,2023-03-18,2023-03-24,,Recommended,Recommended,1,Procedural correction,Satellite imagery; Gram Sabha testimony; Community testimony,Claim area could not be verified,Under Review,2023-06-18,1.34,1.35,1.32,96.2,,,,,FRA-RJ-018,3,13D014253ECA,569,403,880.9,,
FRA-0036898,Rajasthan,Jalore,FRA-RJ-018-Village-17,24.924434,75.356037,GEO-0036898,Individual,IFR,2024-05-10,Title Issued,2025-06-28,Approved,2024-07-31,2024-12-18,2025-04-23,2025-05-22,,Recommended,Recommended,0,,Legacy residence/cultivation record; Satellite imagery; Revenue record; Physical boundary markers,,Not Applicable,,1.03,1.12,1.02,77.0,,,,,FRA-RJ-018,2,F21474D855D9,216,75,374.2,2025-06-21,
FRA-0036899,Rajasthan,Jalore,FRA-RJ-018-Village-17,24.910062,75.358117,GEO-0036899,Individual,IFR,2021-03-10,Title Issued,2021-11-08,Approved,2021-04-19,2021-05-18,2021-10-03,2021-10-24,,Not Recommended,Needs Review,0,,Legacy residence/cultivation record; Community testimony; Revenue record,,Not Applicable,,1.45,1.51,1.44,80.5,,,,,FRA-RJ-018,2,ACD51AF31C03,216,75,374.2,2021-11-10,MGNREGA; Tribal Livelihood Support
FRA-0036900,Rajasthan,Jalore,FRA-RJ-018-Village-09,24.758579,75.76695,GEO-0036900,Individual,IFR,2025-07-02,DLC Decision,2026-04-01,Rejected,2025-08-16,2025-11-14,2026-03-01,2026-03-08,,Recommended,Recommended,0,,Satellite imagery; Community testimony,Record inconsistency,Not Appealed,,2.23,2.41,2.19,94.7,,,,,FRA-RJ-018,4,CBE8B6A4DCC8,930,673,779.0,,
FRA-0036901,Rajasthan,Jalore,FRA-RJ-018-Village-12,24.695853,75.499496,GEO-0036901,Individual,IFR,2022-11-26,Title Issued,2023-07-23,Approved,2023-01-27,2023-04-14,2023-06-14,2023-07-07,,Not Recommended,Not Recommended,0,,Revenue record; Satellite imagery; Legacy residence/cultivation record,,Not Applicable,,0.98,0.9,0.92,44.4,Wildlife Sanctuary,15.0,,,FRA-RJ-018,2,164175083840,745,356,234.7,,NRLM; PDS convergence; PMAY-G
FRA-0036902,Rajasthan,Jalore,FRA-RJ-018-Village-12,24.698854,75.504982,GEO-0036902,Individual,IFR,2024-02-18,DLC Decision,2025-01-01,Rejected,2024-04-14,2024-07-30,2024-12-02,2024-12-07,,Recommended,Needs Review,0,,Government map; Community testimony; Legacy residence/cultivation record,Claim area could not be verified,Under Review,2025-01-02,1.31,1.22,0.7,100.0,,,,,FRA-RJ-018,2,C77EDC37E4CE,745,356,234.7,,
FRA-0036903,Rajasthan,Jalore,FRA-RJ-018-Village-05,24.42537,75.351025,GEO-0036903,Individual,IFR,2025-02-03,DLC Decision,2025-08-16,Rejected,2025-04-29,2025-05-30,2025-06-21,2025-07-03,,Recommended,Recommended,2,Gram Sabha reconsideration,Community testimony; Forest record,Insufficient evidence,Disposed - Rejection Upheld,2025-08-18,0.79,0.88,0.81,77.8,,,,,FRA-RJ-018,4,9340354BB657,773,206,375.3,,
FRA-0036904,Rajasthan,Jalore,FRA-RJ-018-Village-02,24.641987,75.482064,GEO-0036904,Individual,IFR,2025-02-08,Title Issued,2025-05-31,Approved,2025-02-22,2025-04-02,2025-05-10,2025-05-29,,Recommended,Needs Review,0,,Gram Sabha testimony; Legacy residence/cultivation record; Community testimony,,Not Applicable,,1.44,1.53,1.51,88.6,,,,,FRA-RJ-018,2,9ABCBCA3D35D,569,403,880.9,2025-09-15,NRLM; Tribal Livelihood Support
FRA-0036905,Rajasthan,Jalore,FRA-RJ-018-Village-13,24.796445,75.72501,GEO-0036905,Individual,IFR,2026-05-10,DLC Decision,2026-09-04,Rejected,2026-06-18,2026-08-06,2026-08-26,2026-09-03,,Not Recommended,Not Recommended,1,Boundary re-verification,Forest record; Community testimony; Satellite imagery; Revenue record,Overlapping/duplicate claim,Not Appealed,,1.88,2.05,2.01,90.0,Tiger Reserve,27.3,,,FRA-RJ-018,0,72C446360915,600,491,318.6,,
FRA-0036906,Rajasthan,Jalore,FRA-RJ-018-Village-11,24.661585,75.38778,GEO-0036906,Individual,IFR,2024-08-03,Title Issued,2025-06-11,Approved,2024-08-27,2025-01-07,2025-05-05,2025-05-11,,Recommended,Recommended,0,,Legacy residence/cultivation record; Forest record,,Not Applicable,,1.14,1.64,1.11,70.6,,,,,FRA-RJ-018,1,C828913AEF82,109,91,1071.9,,PDS convergence
FRA-0036907,Rajasthan,Jalore,FRA-RJ-018-Village-05,24.412291,75.365629,GEO-0036907,Individual,IFR,2026-01-19,Title Issued,2026-09-04,Approved,2026-04-17,2026-05-05,2026-08-12,2026-08-26,,Recommended,Recommended,0,,Community testimony; Legacy residence/cultivation record,,Not Applicable,,1.18,1.23,1.28,84.5,,,,,FRA-RJ-018,2,B84C3CE234BB,773,206,375.3,2026-09-04,
FRA-0036908,Rajasthan,Jalore,FRA-RJ-018-Village-14,24.384777,75.69852,GEO-0036908,Individual,IFR,2022-05-30,Field Verification,2026-07-12,Pending,2022-08-22,2022-12-03,,,Awaiting SDLC meeting,Recommended,Recommended,0,,Community testimony; Revenue record,,Not Applicable,,1.7,1.56,1.58,69.6,,,,,FRA-RJ-018,3,C8EABA34D3E1,399,321,388.4,,
FRA-0036909,Rajasthan,Jalore,FRA-RJ-018-Village-13,24.778797,75.718546,GEO-0036909,Individual,IFR,2021-12-08,DLC Decision,2022-05-20,Rejected,2021-12-15,2022-02-28,2022-03-30,2022-04-25,,Needs Review,Not Recommended,0,,Revenue record; Forest record; Government map; Legacy residence/cultivation record,Insufficient evidence,Disposed - Rejection Upheld,2022-07-20,1.03,1.12,1.07,86.7,,,,,FRA-RJ-018,2,306A03C6CC6F,600,491,318.6,,
FRA-0036910,Rajasthan,Jalore,FRA-RJ-018-Village-07,24.539481,75.745527,GEO-0036910,Individual,IFR,2025-01-15,DLC Decision,2025-11-29,Rejected,2025-02-04,2025-06-01,2025-10-14,2025-11-04,,Needs Review,Recommended,0,,Legacy residence/cultivation record,Record inconsistency,Not Appealed,,1.35,1.22,1.37,86.6,National Park,73.7,,,FRA-RJ-018,1,814CFDFF1B15,868,322,484.7,,
FRA-0036911,Rajasthan,Jalore,FRA-RJ-018-Village-13,24.7778,75.729394,GEO-0036911,Individual,IFR,2025-05-08,Title Issued,2026-03-04,Approved,2025-08-03,2025-09-09,2026-02-05,2026-03-03,,Recommended,Recommended,0,,Satellite imagery; Revenue record; Gram Sabha testimony,,Not Applicable,,0.97,1.07,1.0,91.4,,,,,FRA-RJ-018,2,D34CEBE37760,600,491,318.6,2026-03-10,PDS convergence; PMAY-G; Tribal Livelihood Support
FRA-0036912,Rajasthan,Jalore,FRA-RJ-018-Village-09,24.77255,75.767134,GEO-0036912,Individual,IFR,2025-12-10,Title Issued,2026-09-04,Approved,2026-01-17,2026-05-04,2026-08-10,2026-08-18,,Needs Review,Not Recommended,1,Additional evidence requested,Satellite imagery; Gram Sabha testimony,,Not Applicable,,0.56,0.77,0.56,85.9,,,,,FRA-RJ-018,2,6EEE75C95436,930,673,779.0,2026-09-04,MGNREGA
FRA-0036913,Rajasthan,Jalore,FRA-RJ-018-Village-12,24.704638,75.509859,GEO-0036913,Individual,IFR,2025-02-05,DLC Decision,2025-12-06,Rejected,2025-03-01,2025-07-21,2025-11-09,2025-11-23,,Recommended,Recommended,0,,Legacy residence/cultivation record; Physical boundary markers; Gram Sabha testimony,Overlapping/duplicate claim,Not Appealed,,0.69,0.68,0.68,89.8,Tiger Reserve,61.1,,,FRA-RJ-018,2,484E4ABB50C1,745,356,234.7,,
FRA-0036914,Rajasthan,Jalore,FRA-RJ-018-Village-13,24.787781,75.704009,GEO-0036914,Individual,IFR,2026-03-13,Title Issued,2026-09-04,Approved,2026-04-26,2026-05-13,2026-08-31,2026-09-01,,Recommended,Recommended,0,,Revenue record; Satellite imagery; Physical boundary markers,,Not Applicable,,0.84,0.93,0.77,94.1,,,,,FRA-RJ-018,3,74D8724DCA44,600,491,318.6,2026-09-04,NRLM
FRA-0036915,Rajasthan,Jalore,FRA-RJ-018-Village-05,24.426653,75.365776,GEO-0036915,Individual,IFR,2025-05-23,Title Issued,2026-02-24,Approved,2025-06-22,2025-08-31,2026-01-13,2026-02-05,,Not Recommended,Needs Review,0,,Legacy residence/cultivation record; Physical boundary markers; Satellite imagery; Community testimony; Gram Sabha testimony,,Not Applicable,,0.74,0.77,0.7,85.0,,,,,FRA-RJ-018,2,378AE3A91F92,773,206,375.3,2026-02-14,PDS convergence; PMAY-G; Tribal Livelihood Support
FRA-0036916,Rajasthan,Jalore,FRA-RJ-018-Village-16,24.644809,75.744867,GEO-0036916,Individual,IFR,2025-02-03,Field Verification,2026-08-25,Pending,2025-05-09,2025-09-01,,,Awaiting DLC decision,Recommended,Needs Review,0,,Community testimony; Physical boundary markers; Revenue record,,Not Applicable,,1.52,2.49,1.48,93.7,,,,,FRA-RJ-018,2,7FDEAD97AE61,136,47,389.7,,
FRA-0036917,Rajasthan,Jalore,FRA-RJ-018-Village-07,24.54544,75.719124,GEO-0036917,Individual,IFR,2024-07-06,Title Issued,2025-06-10,Approved,2024-09-09,2025-02-06,2025-04-10,2025-05-07,,Recommended,Needs Review,1,Land-record reconciliation,Government map; Forest record; Satellite imagery,,Not Applicable,,1.82,1.98,1.85,86.9,,,,,FRA-RJ-018,2,47FA1BC1D0A8,868,322,484.7,2025-06-03,PDS convergence
FRA-0036918,Rajasthan,Jalore,FRA-RJ-018-Village-02,24.642388,75.48423,GEO-0036918,Individual,IFR,2025-11-16,DLC Decision,2026-05-23,Rejected,2026-01-07,2026-01-28,2026-03-11,2026-04-10,,Recommended,Needs Review,0,,Forest record,Boundary discrepancy,Not Appealed,,1.9,1.97,1.96,68.8,,,,,FRA-RJ-018,4,188B2AF89FD3,569,403,880.9,,
FRA-0036919,Rajasthan,Jalore,FRA-RJ-018-Village-15,24.67724,75.446971,GEO-0036919,Individual,IFR,2023-01-26,Title Issued,2023-11-01,Approved,2023-02-07,2023-06-17,2023-08-25,2023-09-22,,Recommended,Recommended,1,Procedural correction,Government map,,Not Applicable,,1.15,1.03,1.17,78.0,,,,,FRA-RJ-018,2,6F9A9FC48B20,397,342,183.2,2023-10-14,
FRA-0036920,Rajasthan,Jalore,FRA-RJ-018-Village-05,24.417769,75.364314,GEO-0036920,Individual,IFR,2026-01-09,SDLC,2026-08-21,Pending,2026-02-16,2026-04-25,,,Land record reconciliation,Recommended,Not Recommended,1,Gram Sabha reconsideration,Gram Sabha testimony; Satellite imagery; Revenue record; Physical boundary markers,,Not Applicable,,0.67,0.72,0.63,84.3,,,,,FRA-RJ-018,2,ED748ACE5912,773,206,375.3,,
FRA-0036921,Rajasthan,Jalore,FRA-RJ-018-Village-08,24.719796,75.33379,GEO-0036921,Individual,IFR,2025-11-14,SDLC,2026-08-09,Pending,2026-01-28,2026-04-13,,,Land record reconciliation,Recommended,Recommended,0,,Revenue record; Satellite imagery; Government map; Gram Sabha testimony,,Not Applicable,,0.73,0.81,0.71,83.2,,,,,FRA-RJ-018,1,E3A00C31ADF9,222,74,220.7,,
FRA-0036922,Rajasthan,Jalore,FRA-RJ-018-Village-09,24.756103,75.742837,GEO-0036922,Individual,IFR,2024-12-29,Title Issued,2025-08-30,Approved,2025-01-27,2025-05-05,2025-07-16,2025-08-05,,Recommended,Needs Review,0,,Forest record; Community testimony,,Not Applicable,,3.05,2.97,2.94,97.4,National Park,29.9,,,FRA-RJ-018,1,02D2568CF738,930,673,779.0,,PMAY-G
FRA-0036923,Rajasthan,Jalore,FRA-RJ-018-Village-05,24.409589,75.375051,GEO-0036923,Individual,IFR,2024-11-30,Title Issued,2025-09-13,Approved,2024-12-16,2025-05-09,2025-08-21,2025-08-24,,Recommended,Recommended,0,,Government map; Satellite imagery,,Not Applicable,,2.0,2.0,2.09,82.0,,,,,FRA-RJ-018,0,BDAFE4D48168,773,206,375.3,2025-11-09,
FRA-0036924,Rajasthan,Jalore,FRA-RJ-018-Village-09,24.772518,75.749208,GEO-0036924,Community,Minor Forest Produce,2026-05-11,SDLC,2026-08-18,Pending,2026-06-23,2026-08-06,,,Awaiting DLC decision,Recommended,Needs Review,0,,Gram Sabha testimony; Legacy residence/cultivation record; Community testimony; Government map,,Not Applicable,,108.02,103.48,112.92,100.0,,,,,FRA-RJ-018,2,1DE22D73992F,930,673,779.0,,
FRA-0036925,Rajasthan,Jalore,FRA-RJ-018-Village-13,24.807971,75.717394,GEO-0036925,Individual,IFR,2024-09-12,DLC,2026-02-12,Pending,2024-11-23,2025-02-19,,,Field verification pending,Needs Review,Recommended,0,,Community testimony; Forest record; Legacy residence/cultivation record; Satellite imagery; Gram Sabha testimony,,Not Applicable,,1.96,2.09,2.0,17.6,,,,,FRA-RJ-018,1,F66E99867840,600,491,318.6,,
FRA-0036926,Rajasthan,Jalore,FRA-RJ-018-Village-15,24.670725,75.457499,GEO-0036926,Individual,IFR,2023-06-10,Title Issued,2023-12-20,Approved,2023-08-18,2023-10-08,2023-11-22,2023-12-15,,Needs Review,Not Recommended,0,,Government map; Satellite imagery; Community testimony,,Not Applicable,,0.8,0.45,0.72,10.8,,,,,FRA-RJ-018,2,24FBE62D74A3,397,342,183.2,2024-04-02,MGNREGA
FRA-0036927,Rajasthan,Jalore,FRA-RJ-018-Village-03,24.773301,75.808693,GEO-0036927,Individual,IFR,2024-06-12,SDLC,2026-04-29,Pending,2024-08-02,2024-12-12,,,Land record reconciliation,Needs Review,Not Recommended,0,,Government map; Revenue record; Physical boundary markers; Forest record,,Not Applicable,,0.79,0.72,0.79,75.7,,,,,FRA-RJ-018,3,C89C62660532,312,201,1268.1,,
FRA-0036928,Rajasthan,Jalore,FRA-RJ-018-Village-17,24.916994,75.377907,GEO-0036928,Individual,IFR,2023-06-19,Title Issued,2024-05-12,Approved,2023-08-19,2023-10-26,2024-03-26,2024-04-07,,Recommended,Recommended,0,,Legacy residence/cultivation record; Government map; Forest record,,Not Applicable,,2.97,2.64,4.67,98.5,,,,,FRA-RJ-018,2,FE430CE9A552,216,75,374.2,2024-05-31,PDS convergence; Tribal Livelihood Support
FRA-0036929,Rajasthan,Jhalawar,FRA-RJ-019-Village-13,26.865873,73.801643,GEO-0036929,Individual,IFR,2026-07-29,Gram Sabha,2026-08-23,Pending,2026-08-23,,,,Land record reconciliation,Needs Review,Pending,0,,Legacy residence/cultivation record; Gram Sabha testimony; Satellite imagery,,Not Applicable,,2.46,2.67,2.55,17.1,,,,,FRA-RJ-019,0,891A27B231C0,389,111,967.0,,
FRA-0036930,Rajasthan,Jhalawar,FRA-RJ-019-Village-11,26.84457,73.930715,GEO-0036930,Individual,IFR,2024-01-19,DLC Decision,2024-12-24,Rejected,2024-02-09,2024-06-19,2024-11-25,2024-12-24,,Recommended,Recommended,0,,Gram Sabha testimony; Community testimony,Procedural deficiency,Not Appealed,,3.09,4.76,2.82,10.1,,,,,FRA-RJ-019,2,943CBC1F7C02,445,137,484.5,,
FRA-0036931,Rajasthan,Jhalawar,FRA-RJ-019-Village-13,26.860974,73.815612,GEO-0036931,Individual,IFR,2026-06-24,Field Verification,2026-08-30,Pending,2026-08-08,2026-08-30,,,Field verification pending,Needs Review,Not Recommended,1,Procedural correction,Legacy residence/cultivation record; Revenue record; Forest record,,Not Applicable,,1.5,1.64,1.63,33.6,,,,,FRA-RJ-019,1,2004EF58561C,389,111,967.0,,
FRA-0036932,Rajasthan,Jhalawar,FRA-RJ-019-Village-14,26.883171,73.831278,GEO-0036932,Community,Community Rights,2024-08-03,Title Issued,2025-07-19,Approved,2024-10-27,2025-01-16,2025-06-16,2025-07-05,,Recommended,Needs Review,1,Land-record reconciliation,Physical boundary markers; Legacy residence/cultivation record,,Not Applicable,,165.24,158.28,165.52,96.9,Wildlife Sanctuary,32.7,,,FRA-RJ-019,4,4AEC1A1BAB85,645,446,465.5,2025-08-16,Tribal Livelihood Support
FRA-0036933,Rajasthan,Jhalawar,FRA-RJ-019-Village-03,26.966472,73.701333,GEO-0036933,Community,Community Forest Resource,2025-07-15,Title Issued,2026-06-20,Approved,2025-10-14,2026-01-15,2026-05-23,2026-06-03,,Recommended,Not Recommended,1,Boundary re-verification,Forest record,,Not Applicable,,253.13,274.1,247.07,37.1,,,Yes,2025-10-16,FRA-RJ-019,2,CB129A88BDFD,319,252,1197.2,2026-09-04,
FRA-0036934,Rajasthan,Jhalawar,FRA-RJ-019-Village-08,26.728739,73.87252,GEO-0036934,Individual,IFR,2025-03-19,Title Issued,2025-12-15,Approved,2025-05-13,2025-06-29,2025-11-21,2025-12-06,,Recommended,Recommended,0,,Satellite imagery; Gram Sabha testimony; Physical boundary markers,,Not Applicable,,2.92,3.1,3.11,95.2,Wildlife Sanctuary,40.7,,,FRA-RJ-019,2,57C77D974420,535,456,1617.0,2025-12-28,PDS convergence
FRA-0036935,Rajasthan,Jhalawar,FRA-RJ-019-Village-09,26.819633,74.030741,GEO-0036935,Individual,IFR,2025-10-29,SDLC,2026-07-28,Pending,2025-11-11,2026-04-04,,,Additional evidence requested,Recommended,Needs Review,0,,Government map; Community testimony; Revenue record,,Not Applicable,,2.62,2.65,2.4,73.3,,,,,FRA-RJ-019,0,A656239C760B,264,149,947.1,,
FRA-0036936,Rajasthan,Jhalawar,FRA-RJ-019-Village-14,26.87984,73.829255,GEO-0036936,Community,Community Forest Resource,2023-07-06,SDLC,2026-08-28,Pending,2023-08-15,2023-12-16,,,Land record reconciliation,Recommended,Recommended,0,,Forest record; Government map,,Not Applicable,,1295.09,1397.99,1187.64,96.8,Wildlife Sanctuary,82.4,Yes,2023-09-04,FRA-RJ-019,4,573011FE0696,645,446,465.5,,
FRA-0036937,Rajasthan,Jhalawar,FRA-RJ-019-Village-12,26.493223,73.670609,GEO-0036937,Individual,IFR,2023-02-09,Title Issued,2024-03-09,Approved,2023-05-08,2023-09-14,2024-01-10,2024-02-03,,Not Recommended,Recommended,0,,Physical boundary markers; Community testimony; Satellite imagery; Gram Sabha testimony; Forest record,,Not Applicable,,0.82,0.91,0.83,26.8,,,,,FRA-RJ-019,3,F006F7655751,846,587,2559.6,2024-04-16,MGNREGA
FRA-0036938,Rajasthan,Jhalawar,FRA-RJ-019-Village-07,26.942632,73.821216,GEO-0036938,Individual,IFR,2025-07-20,DLC Decision,2025-12-19,Rejected,2025-08-24,2025-09-13,2025-10-27,2025-11-19,,Needs Review,Not Recommended,0,,Government map; Physical boundary markers,Record inconsistency,Under Review,2026-02-14,1.07,0.69,1.05,88.4,,,,,FRA-RJ-019,1,9DED0279C516,590,347,1921.2,,
FRA-0036939,Rajasthan,Jhalawar,FRA-RJ-019-Village-04,26.689616,74.072826,GEO-0036939,Community,Minor Forest Produce,2022-09-01,Title Issued,2023-06-04,Approved,2022-11-15,2022-12-21,2023-05-23,2023-05-24,,Recommended,Recommended,0,,Community testimony; Satellite imagery; Revenue record; Physical boundary markers,,Not Applicable,,59.1,58.31,63.45,96.5,Conservation Reserve,57.7,,,FRA-RJ-019,2,2A39DDCB3425,646,272,303.0,2023-07-14,
FRA-0036940,Rajasthan,Jhalawar,FRA-RJ-019-Village-10,26.71955,74.025619,GEO-0036940,Individual,IFR,2021-08-27,Title Issued,2022-04-08,Approved,2021-10-02,2021-11-02,2022-03-07,2022-03-31,,Recommended,Needs Review,0,,Forest record; Government map; Satellite imagery,,Not Applicable,,1.26,1.37,1.18,100.0,,,,,FRA-RJ-019,2,456DB41B46FA,905,778,766.4,2022-05-08,
FRA-0036941,Rajasthan,Jhalawar,FRA-RJ-019-Village-07,26.960883,73.808974,GEO-0036941,Individual,IFR,2024-04-20,Title Issued,2025-04-25,Approved,2024-06-21,2024-09-01,2025-02-27,2025-03-14,,Recommended,Not Recommended,0,,Forest record; Gram Sabha testimony; Physical boundary markers; Government map,,Not Applicable,,1.37,1.48,1.37,95.5,,,,,FRA-RJ-019,2,86A4A52AB17C,590,347,1921.2,2025-04-23,PMAY-G
FRA-0036942,Rajasthan,Jhalawar,FRA-RJ-019-Village-14,26.895142,73.822223,GEO-0036942,Community,Community Rights,2024-05-07,Title Issued,2024-11-16,Approved,2024-07-09,2024-08-08,2024-10-11,2024-11-02,,Needs Review,Needs Review,1,Boundary re-verification,Satellite imagery; Legacy residence/cultivation record; Forest record,,Not Applicable,,108.02,100.25,107.54,95.1,,,,,FRA-RJ-019,2,45EC017DA7A0,645,446,465.5,,NRLM; Tribal Livelihood Support
FRA-0036943,Rajasthan,Jhalawar,FRA-RJ-019-Village-09,26.805567,74.055199,GEO-0036943,Individual,IFR,2024-05-25,Title Issued,2025-03-26,Approved,2024-06-23,2024-10-18,2025-02-15,2025-03-10,,Recommended,Not Recommended,0,,Government map,,Allowed,2024-10-24,1.23,1.68,1.12,83.3,,,,,FRA-RJ-019,2,B747036D0F6F,264,149,947.1,2025-06-25,
FRA-0036944,Rajasthan,Jhalawar,FRA-RJ-019-Village-09,26.803737,74.059934,GEO-0036944,Individual,IFR,2022-12-05,DLC,2026-08-23,Pending,2023-02-14,2023-04-13,,,Awaiting Gram Sabha verification,Recommended,Recommended,0,,Forest record; Community testimony; Gram Sabha testimony,,Not Applicable,,1.38,1.34,0.94,80.0,Wildlife Sanctuary,42.0,,,FRA-RJ-019,3,F0AC22E1A44E,264,149,947.1,,
FRA-0036945,Rajasthan,Jhalawar,FRA-RJ-019-Village-06,27.008357,73.57198,GEO-0036945,Individual,IFR,2023-04-05,Title Issued,2023-09-15,Approved,2023-05-15,2023-07-24,2023-08-19,2023-09-08,,Needs Review,Needs Review,1,Boundary re-verification,Physical boundary markers; Forest record,,Allowed,2023-04-05,1.58,0.83,1.52,91.3,,,,,FRA-RJ-019,2,937003A61BC6,367,260,1254.1,2023-11-12,MGNREGA; PDS convergence
FRA-0036946,Rajasthan,Jhalawar,FRA-RJ-019-Village-05,26.882307,73.821713,GEO-0036946,Individual,IFR,2025-12-27,DLC,2026-07-25,Pending,2026-03-12,2026-06-16,,,Awaiting Gram Sabha verification,Needs Review,Needs Review,0,,Satellite imagery; Community testimony,,Not Applicable,,3.92,3.47,3.68,91.3,,,,,FRA-RJ-019,3,2417C256B578,658,187,1557.9,,
